ID,duration,wav,spk_id,wrd,lang
Baila_-_Alfonso_Lugo_10,5.346031746000001,jamendolyrics/Baila_-_Alfonso_Lugo_10.wav,Baila_-_Alfonso_Lugo_10_spanish,BAILA BAILA ENSÉÑAME TUS COLORES BABY TU,es
Baila_-_Alfonso_Lugo_11,4.700589568999995,jamendolyrics/Baila_-_Alfonso_Lugo_11.wav,Baila_-_Alfonso_Lugo_11_spanish,BAILA BAILA AL BEAT DE MI CORAZON,es
Baila_-_Alfonso_Lugo_12,2.4553287980000107,jamendolyrics/Baila_-_Alfonso_Lugo_12.wav,Baila_-_Alfonso_Lugo_12_spanish,TOMA MI MANO Y DAME TU ESPALDA,es
Baila_-_Alfonso_Lugo_13,2.5585487529999966,jamendolyrics/Baila_-_Alfonso_Lugo_13.wav,Baila_-_Alfonso_Lugo_13_spanish,Y LENTAMENTE SENTIRÉ COMO ME BAILAS,es
Baila_-_Alfonso_Lugo_14,2.4562358270000004,jamendolyrics/Baila_-_Alfonso_Lugo_14.wav,Baila_-_Alfonso_Lugo_14_spanish,MUÉVETE RICO QUE NO HAY PALABRAS,es
Baila_-_Alfonso_Lugo_15,2.4794557820000023,jamendolyrics/Baila_-_Alfonso_Lugo_15.wav,Baila_-_Alfonso_Lugo_15_spanish,PA' DESCRIBIR COMO EN MI CIELO TU TE EMPALMAS,es
Baila_-_Alfonso_Lugo_16,2.345215419999988,jamendolyrics/Baila_-_Alfonso_Lugo_16.wav,Baila_-_Alfonso_Lugo_16_spanish,MUEVE TUS PIES QUE BIEN SABÉS,es
Baila_-_Alfonso_Lugo_17,2.4286621320000137,jamendolyrics/Baila_-_Alfonso_Lugo_17.wav,Baila_-_Alfonso_Lugo_17_spanish,QUE YO CONTIGO DESDE EL BUNGEE Y SIN ARNÉS,es
Baila_-_Alfonso_Lugo_18,2.256689342999991,jamendolyrics/Baila_-_Alfonso_Lugo_18.wav,Baila_-_Alfonso_Lugo_18_spanish,Y AL OIDO YO TE DIRÉ,es
Baila_-_Alfonso_Lugo_19,3.0392743760000087,jamendolyrics/Baila_-_Alfonso_Lugo_19.wav,Baila_-_Alfonso_Lugo_19_spanish,QUE EL DIRTY TALK SE NOS VENDRA HASTA EN INGLÉS OH YES,es
Baila_-_Alfonso_Lugo_20,5.346031745999994,jamendolyrics/Baila_-_Alfonso_Lugo_20.wav,Baila_-_Alfonso_Lugo_20_spanish,BAILA BAILA HASTA QUE ME ENAMORES BABY TU,es
Baila_-_Alfonso_Lugo_21,5.324263039000016,jamendolyrics/Baila_-_Alfonso_Lugo_21.wav,Baila_-_Alfonso_Lugo_21_spanish,BAILA BAILA PROBARÉ TUS SABORES BABY TU,es
Baila_-_Alfonso_Lugo_22,5.32970521499999,jamendolyrics/Baila_-_Alfonso_Lugo_22.wav,Baila_-_Alfonso_Lugo_22_spanish,BAILA BAILA ENSÉÑAME TUS COLORES BABY TU,es
Baila_-_Alfonso_Lugo_23,4.655963718999999,jamendolyrics/Baila_-_Alfonso_Lugo_23.wav,Baila_-_Alfonso_Lugo_23_spanish,BAILA BAILA AL BEAT DE MI CORAZON,es
Baila_-_Alfonso_Lugo_24,2.4370975059999864,jamendolyrics/Baila_-_Alfonso_Lugo_24.wav,Baila_-_Alfonso_Lugo_24_spanish,Y A LA LUNA LLENA LE DAREMOS CALOR,es
Baila_-_Alfonso_Lugo_25,2.589569161000014,jamendolyrics/Baila_-_Alfonso_Lugo_25.wav,Baila_-_Alfonso_Lugo_25_spanish,Y ESTA NOCHE ENTERA PINTARA DE COLORES,es
Baila_-_Alfonso_Lugo_26,2.494149660000005,jamendolyrics/Baila_-_Alfonso_Lugo_26.wav,Baila_-_Alfonso_Lugo_26_spanish,BABY TU ME BAILAS Y ME LLEGAN LOS TEMBLORES,es
Baila_-_Alfonso_Lugo_27,2.6394557829999883,jamendolyrics/Baila_-_Alfonso_Lugo_27.wav,Baila_-_Alfonso_Lugo_27_spanish,PORQUE CON TUS LABIOS TU ME DAS TOS' LOS SABORES,es
Baila_-_Alfonso_Lugo_28,2.4174149659999955,jamendolyrics/Baila_-_Alfonso_Lugo_28.wav,Baila_-_Alfonso_Lugo_28_spanish,SABES QUE ESTE MUNDO NO ES LO MISMO SIN TU AMOR,es
Baila_-_Alfonso_Lugo_29,2.427936507999988,jamendolyrics/Baila_-_Alfonso_Lugo_29.wav,Baila_-_Alfonso_Lugo_29_spanish,DAMELO TODO QUE YO LO ACOMODO,es
Baila_-_Alfonso_Lugo_30,2.3215419499999825,jamendolyrics/Baila_-_Alfonso_Lugo_30.wav,Baila_-_Alfonso_Lugo_30_spanish,DAMELO AL MAX QUE EL MIO LO TENDRAS,es
Baila_-_Alfonso_Lugo_31,4.000725623999983,jamendolyrics/Baila_-_Alfonso_Lugo_31.wav,Baila_-_Alfonso_Lugo_31_spanish,LLENÉMONOS DE BESOS QUE HOY SOMOS TRAVIESOS EN EXCESO,es
Baila_-_Alfonso_Lugo_32,5.342403628,jamendolyrics/Baila_-_Alfonso_Lugo_32.wav,Baila_-_Alfonso_Lugo_32_spanish,BAILA BAILA HASTA QUE ME ENAMORES BABY TU,es
Baila_-_Alfonso_Lugo_33,5.340589569999992,jamendolyrics/Baila_-_Alfonso_Lugo_33.wav,Baila_-_Alfonso_Lugo_33_spanish,BAILA BAILA PROBARÉ TUS SABORES BABY TU,es
Baila_-_Alfonso_Lugo_34,5.322448979000029,jamendolyrics/Baila_-_Alfonso_Lugo_34.wav,Baila_-_Alfonso_Lugo_34_spanish,BAILA BAILA ENSÉÑAME TUS COLORES BABY TU,es
Baila_-_Alfonso_Lugo_35,4.745215419999994,jamendolyrics/Baila_-_Alfonso_Lugo_35.wav,Baila_-_Alfonso_Lugo_35_spanish,BAILA BAILA AL BEAT DE MI CORAZON,es
Besando_Sapos_-_Dream_Tabu_0,1.667482993,jamendolyrics/Besando_Sapos_-_Dream_Tabu_0.wav,Besando_Sapos_-_Dream_Tabu_0_spanish,ESTA ES LA OCASION,es
Besando_Sapos_-_Dream_Tabu_1,1.707755102,jamendolyrics/Besando_Sapos_-_Dream_Tabu_1.wav,Besando_Sapos_-_Dream_Tabu_1_spanish,DE VERTE MARCHAR,es
Besando_Sapos_-_Dream_Tabu_2,1.332244897999999,jamendolyrics/Besando_Sapos_-_Dream_Tabu_2.wav,Besando_Sapos_-_Dream_Tabu_2_spanish,POR FIN VIVIRÉ,es
Besando_Sapos_-_Dream_Tabu_3,2.0985034019999915,jamendolyrics/Besando_Sapos_-_Dream_Tabu_3.wav,Besando_Sapos_-_Dream_Tabu_3_spanish,POR FIN VOY A LUCHAR,es
Besando_Sapos_-_Dream_Tabu_4,1.606530613000004,jamendolyrics/Besando_Sapos_-_Dream_Tabu_4.wav,Besando_Sapos_-_Dream_Tabu_4_spanish,MI VIDA SIN TI,es
Besando_Sapos_-_Dream_Tabu_5,3.292879818000003,jamendolyrics/Besando_Sapos_-_Dream_Tabu_5.wav,Besando_Sapos_-_Dream_Tabu_5_spanish,MI VIDA Y NADIE MAS,es
Besando_Sapos_-_Dream_Tabu_6,1.493333333999999,jamendolyrics/Besando_Sapos_-_Dream_Tabu_6.wav,Besando_Sapos_-_Dream_Tabu_6_spanish,ES EL MOMENTO,es
Besando_Sapos_-_Dream_Tabu_7,1.7451247170000102,jamendolyrics/Besando_Sapos_-_Dream_Tabu_7.wav,Besando_Sapos_-_Dream_Tabu_7_spanish,DE VERME TRIUNFAR,es
Besando_Sapos_-_Dream_Tabu_8,1.4193197279999907,jamendolyrics/Besando_Sapos_-_Dream_Tabu_8.wav,Besando_Sapos_-_Dream_Tabu_8_spanish,DE DEJARTE ATRAS,es
Besando_Sapos_-_Dream_Tabu_9,2.372789116000007,jamendolyrics/Besando_Sapos_-_Dream_Tabu_9.wav,Besando_Sapos_-_Dream_Tabu_9_spanish,DECIR ADIOS SIN MAS,es
Besando_Sapos_-_Dream_Tabu_10,1.684897958999997,jamendolyrics/Besando_Sapos_-_Dream_Tabu_10.wav,Besando_Sapos_-_Dream_Tabu_10_spanish,LO NUESTRO ESTA ASI,es
Besando_Sapos_-_Dream_Tabu_11,2.699319728000006,jamendolyrics/Besando_Sapos_-_Dream_Tabu_11.wav,Besando_Sapos_-_Dream_Tabu_11_spanish,QUE QUIERES DE MI,es
Besando_Sapos_-_Dream_Tabu_12,1.47156462600001,jamendolyrics/Besando_Sapos_-_Dream_Tabu_12.wav,Besando_Sapos_-_Dream_Tabu_12_spanish,SALIO LA VERDAD,es
Besando_Sapos_-_Dream_Tabu_13,1.7039455780000026,jamendolyrics/Besando_Sapos_-_Dream_Tabu_13.wav,Besando_Sapos_-_Dream_Tabu_13_spanish,NO ME ENGAÑARAS,es
Besando_Sapos_-_Dream_Tabu_14,1.3888435369999996,jamendolyrics/Besando_Sapos_-_Dream_Tabu_14.wav,Besando_Sapos_-_Dream_Tabu_14_spanish,YO QUIERO VIVIR,es
Besando_Sapos_-_Dream_Tabu_15,2.233469388000003,jamendolyrics/Besando_Sapos_-_Dream_Tabu_15.wav,Besando_Sapos_-_Dream_Tabu_15_spanish,SIN MIRAR ATRAS,es
Besando_Sapos_-_Dream_Tabu_16,1.720453513999999,jamendolyrics/Besando_Sapos_-_Dream_Tabu_16.wav,Besando_Sapos_-_Dream_Tabu_16_spanish,LO NUESTRO ACABO,es
Besando_Sapos_-_Dream_Tabu_17,2.9968253959999918,jamendolyrics/Besando_Sapos_-_Dream_Tabu_17.wav,Besando_Sapos_-_Dream_Tabu_17_spanish,ASUMELO YA,es
Besando_Sapos_-_Dream_Tabu_18,1.7821315189999891,jamendolyrics/Besando_Sapos_-_Dream_Tabu_18.wav,Besando_Sapos_-_Dream_Tabu_18_spanish,BESANDO SAPOS,es
Besando_Sapos_-_Dream_Tabu_19,2.076734694000009,jamendolyrics/Besando_Sapos_-_Dream_Tabu_19.wav,Besando_Sapos_-_Dream_Tabu_19_spanish,PASO LA VIDA ASI,es
Besando_Sapos_-_Dream_Tabu_20,1.8474376419999885,jamendolyrics/Besando_Sapos_-_Dream_Tabu_20.wav,Besando_Sapos_-_Dream_Tabu_20_spanish,BUSCANDO AL GUAPO,es
Besando_Sapos_-_Dream_Tabu_21,2.533877550999989,jamendolyrics/Besando_Sapos_-_Dream_Tabu_21.wav,Besando_Sapos_-_Dream_Tabu_21_spanish,QUE ME HAGA SONREIR,es
Besando_Sapos_-_Dream_Tabu_22,2.4174149660000097,jamendolyrics/Besando_Sapos_-_Dream_Tabu_22.wav,Besando_Sapos_-_Dream_Tabu_22_spanish,NO SÉ QUIÉN ME CONTO,es
Besando_Sapos_-_Dream_Tabu_23,2.255238096,jamendolyrics/Besando_Sapos_-_Dream_Tabu_23.wav,Besando_Sapos_-_Dream_Tabu_23_spanish,QUE HABIA UN FINAL FELIZ,es
Besando_Sapos_-_Dream_Tabu_24,1.635918367000002,jamendolyrics/Besando_Sapos_-_Dream_Tabu_24.wav,Besando_Sapos_-_Dream_Tabu_24_spanish,CREIA QUE TU,es
Besando_Sapos_-_Dream_Tabu_25,1.5281632650000034,jamendolyrics/Besando_Sapos_-_Dream_Tabu_25.wav,Besando_Sapos_-_Dream_Tabu_25_spanish,ERAS ESPECIAL,es
Besando_Sapos_-_Dream_Tabu_26,2.044081633000019,jamendolyrics/Besando_Sapos_-_Dream_Tabu_26.wav,Besando_Sapos_-_Dream_Tabu_26_spanish,UN HOMBRE DISTINTO,es
Besando_Sapos_-_Dream_Tabu_27,1.691428571000003,jamendolyrics/Besando_Sapos_-_Dream_Tabu_27.wav,Besando_Sapos_-_Dream_Tabu_27_spanish,A LOS DEMAS,es
Besando_Sapos_-_Dream_Tabu_28,1.831836734999996,jamendolyrics/Besando_Sapos_-_Dream_Tabu_28.wav,Besando_Sapos_-_Dream_Tabu_28_spanish,QUE TONTA QUE FUI,es
Besando_Sapos_-_Dream_Tabu_29,2.9561904760000037,jamendolyrics/Besando_Sapos_-_Dream_Tabu_29.wav,Besando_Sapos_-_Dream_Tabu_29_spanish,NO ENTIENDO QUE TE VI,es
Besando_Sapos_-_Dream_Tabu_30,1.8078911560000108,jamendolyrics/Besando_Sapos_-_Dream_Tabu_30.wav,Besando_Sapos_-_Dream_Tabu_30_spanish,PERDI LA ESPERANZA,es
Besando_Sapos_-_Dream_Tabu_31,1.526349206000006,jamendolyrics/Besando_Sapos_-_Dream_Tabu_31.wav,Besando_Sapos_-_Dream_Tabu_31_spanish,DE TANTO ESPERAR,es
Besando_Sapos_-_Dream_Tabu_32,1.6261224490000217,jamendolyrics/Besando_Sapos_-_Dream_Tabu_32.wav,Besando_Sapos_-_Dream_Tabu_32_spanish,ALGUIEN QUE ME QUIERA,es
Besando_Sapos_-_Dream_Tabu_33,2.135510203999999,jamendolyrics/Besando_Sapos_-_Dream_Tabu_33.wav,Besando_Sapos_-_Dream_Tabu_33_spanish,ALGUIEN DE VERDAD,es
Besando_Sapos_-_Dream_Tabu_34,1.8122448979999888,jamendolyrics/Besando_Sapos_-_Dream_Tabu_34.wav,Besando_Sapos_-_Dream_Tabu_34_spanish,QUE MAL VERME ASI,es
Besando_Sapos_-_Dream_Tabu_35,2.6398185950000084,jamendolyrics/Besando_Sapos_-_Dream_Tabu_35.wav,Besando_Sapos_-_Dream_Tabu_35_spanish,TENGO QUE ESPABILAR,es
Besando_Sapos_-_Dream_Tabu_36,1.4973242629999677,jamendolyrics/Besando_Sapos_-_Dream_Tabu_36.wav,Besando_Sapos_-_Dream_Tabu_36_spanish,VUELVE A SUCEDER,es
Besando_Sapos_-_Dream_Tabu_37,1.5771428570000126,jamendolyrics/Besando_Sapos_-_Dream_Tabu_37.wav,Besando_Sapos_-_Dream_Tabu_37_spanish,LA HISTORIA DE AYER,es
Besando_Sapos_-_Dream_Tabu_38,1.5444897959999937,jamendolyrics/Besando_Sapos_-_Dream_Tabu_38.wav,Besando_Sapos_-_Dream_Tabu_38_spanish,TENGO QUE APRENDER,es
Besando_Sapos_-_Dream_Tabu_39,1.9232653060000189,jamendolyrics/Besando_Sapos_-_Dream_Tabu_39.wav,Besando_Sapos_-_Dream_Tabu_39_spanish,NO LO PUEDO CREER,es
Besando_Sapos_-_Dream_Tabu_40,1.7861224489999756,jamendolyrics/Besando_Sapos_-_Dream_Tabu_40.wav,Besando_Sapos_-_Dream_Tabu_40_spanish,QUE ME PASE A MI,es
Besando_Sapos_-_Dream_Tabu_41,4.186122448999981,jamendolyrics/Besando_Sapos_-_Dream_Tabu_41.wav,Besando_Sapos_-_Dream_Tabu_41_spanish,QUE ME PASE OTRA VEZ,es
Besando_Sapos_-_Dream_Tabu_42,1.716462584999988,jamendolyrics/Besando_Sapos_-_Dream_Tabu_42.wav,Besando_Sapos_-_Dream_Tabu_42_spanish,BESANDO SAPOS,es
Besando_Sapos_-_Dream_Tabu_43,2.0952380959999743,jamendolyrics/Besando_Sapos_-_Dream_Tabu_43.wav,Besando_Sapos_-_Dream_Tabu_43_spanish,PASO LA VIDA ASI,es
Besando_Sapos_-_Dream_Tabu_44,1.790839002000013,jamendolyrics/Besando_Sapos_-_Dream_Tabu_44.wav,Besando_Sapos_-_Dream_Tabu_44_spanish,BUSCANDO AL GUAPO,es
Besando_Sapos_-_Dream_Tabu_45,2.605714285999994,jamendolyrics/Besando_Sapos_-_Dream_Tabu_45.wav,Besando_Sapos_-_Dream_Tabu_45_spanish,QUE ME HAGA SONREIR,es
Besando_Sapos_-_Dream_Tabu_46,2.372789116000007,jamendolyrics/Besando_Sapos_-_Dream_Tabu_46.wav,Besando_Sapos_-_Dream_Tabu_46_spanish,NO SÉ QUIÉN ME CONTO,es
Besando_Sapos_-_Dream_Tabu_47,2.242176870999998,jamendolyrics/Besando_Sapos_-_Dream_Tabu_47.wav,Besando_Sapos_-_Dream_Tabu_47_spanish,QUE HABIA UN FINAL FELIZ,es
Besando_Sapos_-_Dream_Tabu_48,3.593650792999995,jamendolyrics/Besando_Sapos_-_Dream_Tabu_48.wav,Besando_Sapos_-_Dream_Tabu_48_spanish,UN FINAL FELIZ,es
Besando_Sapos_-_Dream_Tabu_49,1.7995464849999792,jamendolyrics/Besando_Sapos_-_Dream_Tabu_49.wav,Besando_Sapos_-_Dream_Tabu_49_spanish,BESANDO SAPOS,es
Besando_Sapos_-_Dream_Tabu_50,1.8430839000000103,jamendolyrics/Besando_Sapos_-_Dream_Tabu_50.wav,Besando_Sapos_-_Dream_Tabu_50_spanish,BESANDO SAPOS,es
Besando_Sapos_-_Dream_Tabu_51,1.6341043079999906,jamendolyrics/Besando_Sapos_-_Dream_Tabu_51.wav,Besando_Sapos_-_Dream_Tabu_51_spanish,BESANDO SAPOS,es
Besando_Sapos_-_Dream_Tabu_52,2.1801360549999917,jamendolyrics/Besando_Sapos_-_Dream_Tabu_52.wav,Besando_Sapos_-_Dream_Tabu_52_spanish,PASO LA VIDA ASI,es
Besando_Sapos_-_Dream_Tabu_53,1.7208163259999765,jamendolyrics/Besando_Sapos_-_Dream_Tabu_53.wav,Besando_Sapos_-_Dream_Tabu_53_spanish,BUSCANDO AL GUAPO,es
Besando_Sapos_-_Dream_Tabu_54,2.560362811999994,jamendolyrics/Besando_Sapos_-_Dream_Tabu_54.wav,Besando_Sapos_-_Dream_Tabu_54_spanish,QUE ME HAGA SONREIR,es
Besando_Sapos_-_Dream_Tabu_55,2.362902494000025,jamendolyrics/Besando_Sapos_-_Dream_Tabu_55.wav,Besando_Sapos_-_Dream_Tabu_55_spanish,NO SÉ QUIÉN ME CONTO,es
Besando_Sapos_-_Dream_Tabu_56,2.4805442170000163,jamendolyrics/Besando_Sapos_-_Dream_Tabu_56.wav,Besando_Sapos_-_Dream_Tabu_56_spanish,QUE HABIA UN FINAL FELIZ,es
Besando_Sapos_-_Dream_Tabu_57,1.798095238000002,jamendolyrics/Besando_Sapos_-_Dream_Tabu_57.wav,Besando_Sapos_-_Dream_Tabu_57_spanish,BESANDO SAPOS,es
Besando_Sapos_-_Dream_Tabu_58,2.012154195000022,jamendolyrics/Besando_Sapos_-_Dream_Tabu_58.wav,Besando_Sapos_-_Dream_Tabu_58_spanish,PASO LA VIDA ASI,es
Besando_Sapos_-_Dream_Tabu_59,1.7853968249999923,jamendolyrics/Besando_Sapos_-_Dream_Tabu_59.wav,Besando_Sapos_-_Dream_Tabu_59_spanish,BUSCANDO AL GUAPO,es
Besando_Sapos_-_Dream_Tabu_60,2.687709749999982,jamendolyrics/Besando_Sapos_-_Dream_Tabu_60.wav,Besando_Sapos_-_Dream_Tabu_60_spanish,QUE ME HAGA SONREIR,es
Besando_Sapos_-_Dream_Tabu_61,2.3123809530000017,jamendolyrics/Besando_Sapos_-_Dream_Tabu_61.wav,Besando_Sapos_-_Dream_Tabu_61_spanish,NO SÉ QUIÉN ME CONTO,es
Besando_Sapos_-_Dream_Tabu_62,2.0422675739999647,jamendolyrics/Besando_Sapos_-_Dream_Tabu_62.wav,Besando_Sapos_-_Dream_Tabu_62_spanish,QUE HABIA UN FINAL FELIZ,es
Besando_Sapos_-_Dream_Tabu_63,3.168798186000004,jamendolyrics/Besando_Sapos_-_Dream_Tabu_63.wav,Besando_Sapos_-_Dream_Tabu_63_spanish,UN FINAL FELIZ,es
Caralibro_-_Vagos_Permanentes_0,3.828752834,jamendolyrics/Caralibro_-_Vagos_Permanentes_0.wav,Caralibro_-_Vagos_Permanentes_0_spanish,ETIQUETO AGREGO ME HAGO FAN CAMBIO MI NICK,es
Caralibro_-_Vagos_Permanentes_1,4.8319274370000045,jamendolyrics/Caralibro_-_Vagos_Permanentes_1.wav,Caralibro_-_Vagos_Permanentes_1_spanish,LO PUBLICO EN MI MURO LO COMPARTO CON UN TWEET,es
Caralibro_-_Vagos_Permanentes_2,3.8646712019999967,jamendolyrics/Caralibro_-_Vagos_Permanentes_2.wav,Caralibro_-_Vagos_Permanentes_2_spanish,SUBO FOTOS MOÑAS ACTUALIZO MI PERFIL,es
Caralibro_-_Vagos_Permanentes_3,3.608526077000001,jamendolyrics/Caralibro_-_Vagos_Permanentes_3.wav,Caralibro_-_Vagos_Permanentes_3_spanish,RECOLECTO Y ME SUSCRIBO A TU FEED,es
Caralibro_-_Vagos_Permanentes_4,5.147936508000001,jamendolyrics/Caralibro_-_Vagos_Permanentes_4.wav,Caralibro_-_Vagos_Permanentes_4_spanish,TENGO CUATRO MIL AMIGOS SOY UN TIO SUPER POPULAR,es
Caralibro_-_Vagos_Permanentes_5,4.429206349000012,jamendolyrics/Caralibro_-_Vagos_Permanentes_5.wav,Caralibro_-_Vagos_Permanentes_5_spanish,A PESAR DE QUE A NINGUNO HE VISTO JAMAS,es
Caralibro_-_Vagos_Permanentes_6,5.325351474000001,jamendolyrics/Caralibro_-_Vagos_Permanentes_6.wav,Caralibro_-_Vagos_Permanentes_6_spanish,SI ECHO EN FALTA COMPAÑIA VA SIENDO HORA DE ACTIVAR EL CHAT,es
Caralibro_-_Vagos_Permanentes_7,3.37632653,jamendolyrics/Caralibro_-_Vagos_Permanentes_7.wav,Caralibro_-_Vagos_Permanentes_7_spanish,TODO ES FALSO PERO ME DA IGUAL,es
Caralibro_-_Vagos_Permanentes_8,2.5153741499999853,jamendolyrics/Caralibro_-_Vagos_Permanentes_8.wav,Caralibro_-_Vagos_Permanentes_8_spanish,SI SI ES TU VIDA UNA PATRAÑA,es
Caralibro_-_Vagos_Permanentes_9,2.702222223000007,jamendolyrics/Caralibro_-_Vagos_Permanentes_9.wav,Caralibro_-_Vagos_Permanentes_9_spanish,SIN HAZAÑAS QUE TE ENGAÑA ES UNA PUTA CASTAÑA,es
Caralibro_-_Vagos_Permanentes_10,2.7907482990000005,jamendolyrics/Caralibro_-_Vagos_Permanentes_10.wav,Caralibro_-_Vagos_Permanentes_10_spanish,EXISTENCIA ERMITAÑA QUE TE NUBLA Y TE EMPAÑA,es
Caralibro_-_Vagos_Permanentes_11,1.250975057000005,jamendolyrics/Caralibro_-_Vagos_Permanentes_11.wav,Caralibro_-_Vagos_Permanentes_11_spanish,TODO JUICIO Y RAZON,es
Caralibro_-_Vagos_Permanentes_12,1.2190476190000084,jamendolyrics/Caralibro_-_Vagos_Permanentes_12.wav,Caralibro_-_Vagos_Permanentes_12_spanish,TE LO DIGO SIN RENCOR,es
Caralibro_-_Vagos_Permanentes_13,1.1085714279999763,jamendolyrics/Caralibro_-_Vagos_Permanentes_13.wav,Caralibro_-_Vagos_Permanentes_13_spanish,PERO TE FALTA UN HERVOR,es
Caralibro_-_Vagos_Permanentes_14,3.632834467999999,jamendolyrics/Caralibro_-_Vagos_Permanentes_14.wav,Caralibro_-_Vagos_Permanentes_14_spanish,Y POCO A POCO ESTAS CAYENDO EN EL HOYO DE LA ENAJENACION,es
Caralibro_-_Vagos_Permanentes_15,0.7887528349999968,jamendolyrics/Caralibro_-_Vagos_Permanentes_15.wav,Caralibro_-_Vagos_Permanentes_15_spanish,POR FAVOR,es
Caralibro_-_Vagos_Permanentes_16,0.9904761899999812,jamendolyrics/Caralibro_-_Vagos_Permanentes_16.wav,Caralibro_-_Vagos_Permanentes_16_spanish,SAL DE TU LETARGO,es
Caralibro_-_Vagos_Permanentes_17,3.393741497000008,jamendolyrics/Caralibro_-_Vagos_Permanentes_17.wav,Caralibro_-_Vagos_Permanentes_17_spanish,Y HAZTE CARGO DE QUE EL MUNDO NO SE ENCIERRA TRAS TU POBRE MONITOR,es
Caralibro_-_Vagos_Permanentes_18,3.8726530609999656,jamendolyrics/Caralibro_-_Vagos_Permanentes_18.wav,Caralibro_-_Vagos_Permanentes_18_spanish,HOY SALI A LA CALLE TODO ES NUEVO PARA MI,es
Caralibro_-_Vagos_Permanentes_19,4.863129251999965,jamendolyrics/Caralibro_-_Vagos_Permanentes_19.wav,Caralibro_-_Vagos_Permanentes_19_spanish,LLEVABA MAS DE TRES AÑOS METIDO EN MI CUCHITRIL,es
Caralibro_-_Vagos_Permanentes_20,3.859591835999965,jamendolyrics/Caralibro_-_Vagos_Permanentes_20.wav,Caralibro_-_Vagos_Permanentes_20_spanish,ME HE SENTIDO SOLO SIN SABER A DONDE IR,es
Caralibro_-_Vagos_Permanentes_21,3.650612244999991,jamendolyrics/Caralibro_-_Vagos_Permanentes_21.wav,Caralibro_-_Vagos_Permanentes_21_spanish,AHORA ENTIENDO PORQUE DICEN QUE SOY UN FREAK,es
Caralibro_-_Vagos_Permanentes_22,5.252789115000013,jamendolyrics/Caralibro_-_Vagos_Permanentes_22.wav,Caralibro_-_Vagos_Permanentes_22_spanish,TENGO CUATRO MIL AMIGOS SOY UN TIO SUPER POPULAR,es
Caralibro_-_Vagos_Permanentes_23,4.48544217700001,jamendolyrics/Caralibro_-_Vagos_Permanentes_23.wav,Caralibro_-_Vagos_Permanentes_23_spanish,A PESAR DE QUE A NINGUNO HE VISTO JAMAS,es
Caralibro_-_Vagos_Permanentes_24,5.364172335999967,jamendolyrics/Caralibro_-_Vagos_Permanentes_24.wav,Caralibro_-_Vagos_Permanentes_24_spanish,SI ECHO EN FALTA COMPAÑIA VA SIENDO HORA DE ACTIVAR EL CHAT,es
Caralibro_-_Vagos_Permanentes_25,3.5820408159999886,jamendolyrics/Caralibro_-_Vagos_Permanentes_25.wav,Caralibro_-_Vagos_Permanentes_25_spanish,TODO ES FALSO PERO ME DA IGUAL,es
