ID,duration,wav,spk_id,wrd,lang
1012592_24,2.9599999999999937,train/10/1012592_24.wav,1012592_24_es,CONTROLAN ESTE MUNDO SIN PRECEDENTES SIN INTERRUPCIÓN,es
1012592_25,3.160000000000011,train/10/1012592_25.wav,1012592_25_es,A NOSOTROS DE ACTUAR A NOSOTROS DE CORTAR EL CAMINO A TODAS ESTAS ACCIONES,es
1027907_0,22.6,train/10/1027907_0.wav,1027907_0_es,EN TUS OJOS PUEDO VER ENTERITO EL UNIVERSO DE SUS REGLAS,es
1027907_1,3.3999999999999986,train/10/1027907_1.wav,1027907_1_es,Y ME DEJO ENTENDER PARA LO QUE ESTAMOS HECHOS,es
1027907_2,13.0,train/10/1027907_2.wav,1027907_2_es,SOMOS UN TRIÁNGULO SOMOS HOY Y AHORA AHORA,es
1027907_3,4.0,train/10/1027907_3.wav,1027907_3_es,HOY TUS LABIOS ME CONTARON EL SECRETO Y LA FIGURA,es
1027907_4,4.0,train/10/1027907_4.wav,1027907_4_es,TODO ESO SIN HABLAR TODO ESO SIN LA VOZ,es
1027907_5,6.0,train/10/1027907_5.wav,1027907_5_es,RESPIRAR INFINITO CORAZÓN,es
1027907_6,5.0,train/10/1027907_6.wav,1027907_6_es,SOMOS SOL Y SOMOS LUNA SOMOS MARES Y TAMBIÉN DESERTOS,es
1027907_7,5.0,train/10/1027907_7.wav,1027907_7_es,SOMOS NO SOMOS SILENCIO SOMOS ALMA ENVUELTA EN UN CUERPO,es
1027907_8,10.0,train/10/1027907_8.wav,1027907_8_es,SOMOS SOL Y SOMOS MAÑANA SOMOS ALGO MUCHO MÁS QUE EL TIEMPO,es
1027907_9,25.0,train/10/1027907_9.wav,1027907_9_es,SOMOS LUZ Y EN LOS OJOS SOY,es
1027907_10,9.0,train/10/1027907_10.wav,1027907_10_es,Y AHORA SOY AHORA SOY AHORA SOY SOMOS SOL,es
1027907_11,8.0,train/10/1027907_11.wav,1027907_11_es,AHORA Y HOY AHORA SOY HOY AHORA SOY,es
1027907_12,26.0,train/10/1027907_12.wav,1027907_12_es,EN TUS OJOS PUEDO VER ENTERITO EL UNIVERSO,es
1027910_0,20.0,train/10/1027910_0.wav,1027910_0_es,HOY ES DE SIETE AÑOS YA ERES UN HOMBRE ENTIERRA TU PRIMER JUGUETE Y EL RETRATO DE TU MADRE,es
1027910_1,12.0,train/10/1027910_1.wav,1027910_1_es,Y HEMOS APARENTADO LA CONDICIÓN Y HEMOS HERIDO ESPACIO,es
1027910_2,12.0,train/10/1027910_2.wav,1027910_2_es,CON SOLEDAD Y MENTIRA Y ESA HERIDA LA DESERCIÓN,es
1027910_3,14.0,train/10/1027910_3.wav,1027910_3_es,POR ESO HOY ME IRÉ A LAS OLAS POR ESO YO ME HUNDIRÉ EN EL MAR,es
1027910_4,17.0,train/10/1027910_4.wav,1027910_4_es,LA SAL Y EL AGUA CURAN HERIDA Y DARNOS CUENTA DE QUE EL FUTURO NOS LLEVA MÁS ALLÁ,es
1027910_5,10.0,train/10/1027910_5.wav,1027910_5_es,Y DARNOS CUENTA DE QUE ABRIR LOS OJOS NO ES DESVERDAD,es
1027910_6,16.0,train/10/1027910_6.wav,1027910_6_es,SIENTES NÁUSEAS DE TI MISMO NO QUIERES TRAICIONAR MÁS TÚ ME TRAES COMO PRESENTE TU PROPIA VIDA,es
1027910_7,5.0,train/10/1027910_7.wav,1027910_7_es,YA NO TEMES HUIR POR ESO ERES UN ENEMIGO PELIGROSO,es
1027910_8,6.0,train/10/1027910_8.wav,1027910_8_es,CAMBIÒ EL DEVOLVER POR UNA RED PARA CAZAR MARIPOSAS,es
1027910_9,6.0,train/10/1027910_9.wav,1027910_9_es,AÚN AÚN AÚN AÚN AÚN,es
1027910_10,21.0,train/10/1027910_10.wav,1027910_10_es,LA VIDA NO ME IMPORTA TE LO VOY A DEMOSTRAR,es
1027910_11,9.0,train/10/1027910_11.wav,1027910_11_es,Y HEMOS APARENTADO LA CONDICIÓN HEMOS HERIDO ESPACIO,es
1027910_12,9.0,train/10/1027910_12.wav,1027910_12_es,CON SOLEDAD Y MENTIRA Y ESA HERIDA LA DESERCIÓN,es
1027910_13,11.0,train/10/1027910_13.wav,1027910_13_es,LA DESERCIÓN LA DESERCIÓN LA DESERCIÓN,es
1029325_0,23.7,train/10/1029325_0.wav,1029325_0_es,LO DEL PHILIP FLLIM,es
1029325_1,4.300000000000001,train/10/1029325_1.wav,1029325_1_es,A BIRAKALE,es
1029325_2,2.0,train/10/1029325_2.wav,1029325_2_es,HABÍA POCAS ESTRELLAS QUE APENAS BRILLABAN,es
1029325_3,5.0,train/10/1029325_3.wav,1029325_3_es,PRONTO UN ENORME DEDISCO PLATEADO COMENZÓ A SUBIR POR DETRÁS DE LOS ÁRBOLES,es
1029325_4,2.0,train/10/1029325_4.wav,1029325_4_es,LA LUNA SE HABÍA LEVANTADO,es
1029325_5,3.0,train/10/1029325_5.wav,1029325_5_es,SÉ QUE SU ALMA HABLA AL ALBA SOLO EN ESAS OCASIONES,es
1029325_6,3.0,train/10/1029325_6.wav,1029325_6_es,Y DIALOGA CON EL MUNDO CUANDO NADA EN DEPRESIONES,es
1029325_7,3.0,train/10/1029325_7.wav,1029325_7_es,Y SE ENCUENTRA EN DIMENSIONES BORRACHAS DIRECCIONES SIN SENTIDO,es
1029325_8,3.0,train/10/1029325_8.wav,1029325_8_es,DÓNDE ESTARÁ ESE ÁNGEL QUE RESCATE A ESE HOMBRE HERIDO,es
1029325_9,4.0,train/10/1029325_9.wav,1029325_9_es,HAY UNA PEREGRINACIÓN DE LÁGRIMAS POR TODO EL CUERPO POR TODO EL PECHO,es
1029325_10,2.0,train/10/1029325_10.wav,1029325_10_es,POR TODO EL MIEDO DE VIVIR SIN TRABAJO,es
1029325_11,3.0,train/10/1029325_11.wav,1029325_11_es,ALTOS Y BAJOS UN GOLPE ABAJO LO HIZO CAER,es
1029325_12,3.0,train/10/1029325_12.wav,1029325_12_es,HOY QUIERE VOLVER CON SU REVÓLVER DE PALABRAS RIMADAS,es
1029325_13,2.999999999999993,train/10/1029325_13.wav,1029325_13_es,LOGRAR QUE HADAS SOÑADAS LE REGALEN SUS MIRADAS Y LUEGO DIGAN,es
1029325_14,3.0,train/10/1029325_14.wav,1029325_14_es,ESE FUE EL SER QUE AHÍ RIMÓ,es
1029325_15,2.0,train/10/1029325_15.wav,1029325_15_es,MIRA TU SONRISA Y DIME QUIÉN LA PROVOCÓ,es
1029325_16,2.0,train/10/1029325_16.wav,1029325_16_es,CON ESTE RITMO LOCO BAILA ESTÁ TU ALMA,es
1029325_17,3.0,train/10/1029325_17.wav,1029325_17_es,EN ESTA VIDA LOCA AMOR NOS HACE FALTA,es
1029325_18,2.0,train/10/1029325_18.wav,1029325_18_es,Y SOBRE UN LABERINTO BUSCARÁ LA SALIDA,es
1029325_19,3.0,train/10/1029325_19.wav,1029325_19_es,COMO EN EL MICRO EN TU BOCA YA DEJÓ SU SALIVA,es
1029325_20,3.0,train/10/1029325_20.wav,1029325_20_es,ESTÁ CANSADO DE LUCHAR Y ES EN CONTRA DE SU EGO,es
1029325_21,2.0,train/10/1029325_21.wav,1029325_21_es,PERO PARA LASTIMARLO ALIMENTARLO PRIMERO,es
1029325_22,3.0,train/10/1029325_22.wav,1029325_22_es,LO PRIMERO QUE ESCUCHÓ DE UN MAESTRO FUE DECIR,es
1029325_23,2.0,train/10/1029325_23.wav,1029325_23_es,NO ARRANQUES ESTA FLOR QUE NACERÁ DE TU JARDÍN,es
1029325_24,3.0,train/10/1029325_24.wav,1029325_24_es,Y LA ARRANCÓ PARA QUÉ PARA DÁRSELA UNA ESTRELLA,es
1029325_25,2.0,train/10/1029325_25.wav,1029325_25_es,PERO FUE TAN FUGAZ COMO SU CORRESPONDENCIA,es
1029325_26,3.0,train/10/1029325_26.wav,1029325_26_es,PARA TI PARA MÍ PARA VOS Y PARA ÉL,es
1029325_27,3.0,train/10/1029325_27.wav,1029325_27_es,SERÁ QUE EL TIEMPO PASA Y LA VIDA TAMBIÉN,es
1029325_28,2.0,train/10/1029325_28.wav,1029325_28_es,POR EL BUEN SENDERO Y POR EL MALO TAMBIÉN,es
1029325_29,3.0,train/10/1029325_29.wav,1029325_29_es,ESTUVO DESVIADO Y ENFADADO A LA VEZ,es
1029325_30,3.0,train/10/1029325_30.wav,1029325_30_es,VISITÓ LA OSCURIDAD PARA SENTIR SU PROPIA LUZ,es
1029325_31,2.0,train/10/1029325_31.wav,1029325_31_es,NO ES RARO QUE SUS OJOS SE MOJEN AL VER SU CRUZ,es
1029325_32,2.0,train/10/1029325_32.wav,1029325_32_es,LOS MINUTOS PASAN VOLANDO,es
1029325_33,3.0,train/10/1029325_33.wav,1029325_33_es,LAS HORAS YA NI LAS CUENTA,es
1029325_34,2.0,train/10/1029325_34.wav,1029325_34_es,LOS DÍAS SE VAN MARCHANDO,es
1029325_35,3.0,train/10/1029325_35.wav,1029325_35_es,LOS AÑOS LO VAN MARCANDO,es
1029325_36,3.0,train/10/1029325_36.wav,1029325_36_es,LOS MINUTOS PASAN VOLANDO,es
1029325_37,2.0,train/10/1029325_37.wav,1029325_37_es,LAS HORAS YA NI LAS CUENTA,es
1029325_38,3.000000000000014,train/10/1029325_38.wav,1029325_38_es,LOS DÍAS SE VAN MARCHANDO,es
1029325_39,2.0,train/10/1029325_39.wav,1029325_39_es,LOS AÑOS LO VAN MARCANDO,es
1029325_40,3.0,train/10/1029325_40.wav,1029325_40_es,CHACHO NADIE TE DA PRISA,es
1029325_41,4.0,train/10/1029325_41.wav,1029325_41_es,TOMA EL TIEMPO QUE QUIERES REFLEXIONA NADA MÁS,es
1029325_42,3.0,train/10/1029325_42.wav,1029325_42_es,EN TU COMPAÑÍA EL TIEMPO TRANSCURRE TAN DULCEMENTE,es
1029325_43,3.0,train/10/1029325_43.wav,1029325_43_es,VUELVE A COMENZAR OTRO EPISODIO EN ESTA VIDA,es
1029325_44,3.0,train/10/1029325_44.wav,1029325_44_es,BUSCANDO INSPIRACIÓN A VER SI ALGO LE MOTIVA,es
1029325_45,2.0,train/10/1029325_45.wav,1029325_45_es,LUEGO DE CAER ES NECESARIO LEVANTARSE,es
1029325_46,3.0,train/10/1029325_46.wav,1029325_46_es,Y EN EL ESTUDIO GRABAR RAP A RECORDARSE,es
1029325_47,2.0,train/10/1029325_47.wav,1029325_47_es,ES RAP LA POESÍA QUE LO LLEVA,es
1029325_48,3.0,train/10/1029325_48.wav,1029325_48_es,MIENTRAS DELPHINEAU FLOW ES LA VOZ QUE A TI TE LLEGA,es
1029325_49,3.0,train/10/1029325_49.wav,1029325_49_es,PIENSA EN LAS COSAS TAN VALIOSAS QUE PERDIÓ,es
1029325_50,2.0,train/10/1029325_50.wav,1029325_50_es,PERO DE LA VIDA ENSEÑANZAS ADQUIRIÓ,es
1029325_51,3.0,train/10/1029325_51.wav,1029325_51_es,ES QUE LOS TIBURONES TE COMIERON SUS SIRENAS,es
1029325_52,2.0,train/10/1029325_52.wav,1029325_52_es,PERO POR FAVOR ALIMENTARON SUS IDEAS,es
1029325_53,3.0,train/10/1029325_53.wav,1029325_53_es,SIN PENAS TÚ VERÁS NOTARÁS DE VERAS,es
1029325_54,2.0,train/10/1029325_54.wav,1029325_54_es,CON SÍLABAS EL TIEMPO UNA HISTORIA TE CUENTA,es
1029325_55,3.0,train/10/1029325_55.wav,1029325_55_es,CON ARRUGAS EL CUERPO UNA HISTORIA SE CUENTA,es
1029325_56,3.0,train/10/1029325_56.wav,1029325_56_es,CON TINTA EN EL PAPEL UNA HISTORIA SE DEJA,es
1029325_57,1.0,train/10/1029325_57.wav,1029325_57_es,Y QUÉ PASÓ QUÉ OCURRIÓ,es
1029325_58,3.0,train/10/1029325_58.wav,1029325_58_es,CUANDO LA VIDA PASÓ EN SU VIAJE SE QUEDÓ,es
1029325_59,2.0,train/10/1029325_59.wav,1029325_59_es,PERO A ELLA NO OLVIDÓ,es
1029325_60,2.0,train/10/1029325_60.wav,1029325_60_es,POR AMOR CREAR AL CREAR CRECER,es
1029325_61,3.0,train/10/1029325_61.wav,1029325_61_es,MUERE POR NACER Y BUSCAR DENTRO DE SU SER,es
1029325_62,2.0,train/10/1029325_62.wav,1029325_62_es,POR AMOR CREAR AL CREAR CRECER,es
1029325_63,3.0,train/10/1029325_63.wav,1029325_63_es,SIENTE EL PODER Y BUSCA OTRO AMANECER,es
1029325_64,2.0,train/10/1029325_64.wav,1029325_64_es,LOS MINUTOS PASAN VOLANDO,es
1029325_65,3.0,train/10/1029325_65.wav,1029325_65_es,LAS HORAS YA NI LAS CUENTA,es
1029325_66,2.0,train/10/1029325_66.wav,1029325_66_es,LOS DÍAS SE VAN MARCHANDO,es
1029325_67,3.0,train/10/1029325_67.wav,1029325_67_es,LOS AÑOS LO VAN MARCANDO,es
1029325_68,3.0,train/10/1029325_68.wav,1029325_68_es,LOS MINUTOS PASAN VOLANDO,es
1029325_69,2.0,train/10/1029325_69.wav,1029325_69_es,LAS HORAS YA NI LAS CUENTA,es
1029325_70,3.0,train/10/1029325_70.wav,1029325_70_es,LOS DÍAS SE VAN MARCHANDO,es
1029325_71,3.0,train/10/1029325_71.wav,1029325_71_es,LOS AÑOS LO VAN MARCANDO,es
1029329_0,16.0,train/10/1029329_0.wav,1029329_0_es,LA CIUDAD SE VUELVE FRÁGIL CUANDO ESCUCHA MI HIP HOP,es
1029329_1,3.0,train/10/1029329_1.wav,1029329_1_es,EL HIP HOP SE VUELVE DURO CUANDO LE HABLO DEL AMOR,es
1029329_2,4.0,train/10/1029329_2.wav,1029329_2_es,Y EL DOLOR QUE SE ESCONDE DETRÁS DE CADA ROSTRO TIBIDO,es
1029329_3,3.0,train/10/1029329_3.wav,1029329_3_es,HASTA EL MÁS VIOLENTO VENCE SUS MOMENTOS ÍNTIMOS,es
1029329_4,3.0,train/10/1029329_4.wav,1029329_4_es,TRISTE EL SER HUMANO QUE CAE EN LA COMPETENCIA,es
1029329_5,3.0,train/10/1029329_5.wav,1029329_5_es,EL HECHO DE GANAR SE DEBE A QUE OTRO PIERDA,es
1029329_6,3.0,train/10/1029329_6.wav,1029329_6_es,Y DÓNDE ESTÁ EL SENTIDO DE LA HIP HOP REVOLUCIÓN,es
1029329_7,4.0,train/10/1029329_7.wav,1029329_7_es,SI UNA MULTINACIONAL ENERGIZA A UNA POBLACIÓN CREANDO GUERRA,es
1029329_8,2.0,train/10/1029329_8.wav,1029329_8_es,INSANA NO ES COMPETENCIA SANA,es
1029329_9,3.0,train/10/1029329_9.wav,1029329_9_es,DERROCHAN LA ENERGÍA QUE PUEDE SERVIR PARA SANAR,es
1029329_10,4.0,train/10/1029329_10.wav,1029329_10_es,YO ACOTO MI FREESTYLE PARA MEJORAR MI LÉXICO,es
1029329_11,3.0,train/10/1029329_11.wav,1029329_11_es,Y POR AÑADIDURA VENDRÁN TODOS LOS ÉXITOS,es
1029329_12,3.0,train/10/1029329_12.wav,1029329_12_es,LA COMPETENCIA MÁS DIFÍCIL LA LLEVAMOS DENTRO,es
1029329_13,3.0,train/10/1029329_13.wav,1029329_13_es,POR ESO BUSCAMOS AFUERA GANAR EL RESPETO,es
1029329_14,3.0,train/10/1029329_14.wav,1029329_14_es,RETIENTO A LA SERPIENTE PARA QUE COMA DE MI FRUTO,es
1029329_15,4.0,train/10/1029329_15.wav,1029329_15_es,EL VERSO ANEXO A LA RIMA ELLA COME Y YO DISFRUTO EL DESAFÍO,es
1029329_16,3.0,train/10/1029329_16.wav,1029329_16_es,NO ES GANARTE A TI ES GANARME A MÍ,es
1029329_17,3.0,train/10/1029329_17.wav,1029329_17_es,PORQUE COMO SER HUMANO VOY A MORIR,es
1029329_18,4.0,train/10/1029329_18.wav,1029329_18_es,Y LO QUE VA A DETERMINARLO ES MI MANERA DE VIVIR,es
1029329_19,3.0,train/10/1029329_19.wav,1029329_19_es,A MI MANERA BUSCANDO CONEXIÓN,es
1029329_20,5.0,train/10/1029329_20.wav,1029329_20_es,EL FLOW ME ESPERA PARA LLEVARME DE PASEO POR CUALQUIER ESCENA,es
1029329_21,3.0,train/10/1029329_21.wav,1029329_21_es,PARA QUE CON LAS VOCES DESPIERTAN LAS CONCIENCIAS,es
1029329_22,3.0,train/10/1029329_22.wav,1029329_22_es,Y ASÍ VIVIR TRANQUILOS EN UN MUNDO SIN VIOLENCIA,es
1029329_23,3.0,train/10/1029329_23.wav,1029329_23_es,Y QUE LA MALA VIBRA YA PIERDA SU VIGENCIA,es
1029329_24,3.0,train/10/1029329_24.wav,1029329_24_es,MONTADOS A ESTE FLOW LA B-BOY SE DA CUENTA,es
1029329_25,4.0,train/10/1029329_25.wav,1029329_25_es,MONTADOS A ESTE FLOW LA B-BOY SE DA CUENTA,es
1029329_26,4.0,train/10/1029329_26.wav,1029329_26_es,SIÉNTELA BUENA BUENA VIBRACIÓN,es
1029329_27,3.0,train/10/1029329_27.wav,1029329_27_es,SIÉNTELA BUENA BUENA VIBRACIÓN,es
1029329_28,3.0,train/10/1029329_28.wav,1029329_28_es,SIÉNTELA BUENA BUENA VIBRACIÓN,es
1029329_29,2.0,train/10/1029329_29.wav,1029329_29_es,SIÉNTELA,es
1029329_30,23.0,train/10/1029329_30.wav,1029329_30_es,EL TIEMPO ES ARTE NO DINERO,es
1029329_31,3.0,train/10/1029329_31.wav,1029329_31_es,SÉ TÚ MISMO AQUEL GUERRERO QUE LUCHA POR SER SINCERO,es
1029329_32,3.0,train/10/1029329_32.wav,1029329_32_es,INDAGANDO AL UNIVERSO VES AL VERSO EN SU TINTERO,es
1029329_33,3.0,train/10/1029329_33.wav,1029329_33_es,MÁS PROFUNDO TOMA EL RUMBO VIAJA AL MUNDO DE TUS SUEÑOS,es
1029329_34,3.0,train/10/1029329_34.wav,1029329_34_es,ELABORAN LOS ENSUEÑOS CREACIONES DE CANCIONES,es
1029329_35,3.0,train/10/1029329_35.wav,1029329_35_es,MÚLTIPLOS DE VIBRACIONES SUJETADAS AL COMPÁS,es
1029329_36,5.0,train/10/1029329_36.wav,1029329_36_es,TÚ MI HERMANO BUSCA PAZ ALÉJATE DE LA TV QUE VIENDE ENVIANTE,es
1029329_37,3.0,train/10/1029329_37.wav,1029329_37_es,Y LA IMPIDE A TU CARA AL SAZÓN RIENTE,es
1029329_38,3.0,train/10/1029329_38.wav,1029329_38_es,DIGO MIENTEN TU VIDA ES MÁS QUE UN TRABAJO EN BLANCO,es
1029329_39,3.0,train/10/1029329_39.wav,1029329_39_es,TU VIDA ES UN LABOR CON LAS PÁGINAS EN BLANCO,es
1029329_40,3.0,train/10/1029329_40.wav,1029329_40_es,QUE ESTE SISTEMA NO APAGUE TU CREATIVIDAD,es
1029329_41,3.0,train/10/1029329_41.wav,1029329_41_es,QUE PUEDAS CONECTAR Y A TI MISMO ENCONTRAR,es
1029329_42,3.0,train/10/1029329_42.wav,1029329_42_es,LA TIERRA NECESITA QUE ESTEMOS CONECTADOS,es
1029329_43,3.0,train/10/1029329_43.wav,1029329_43_es,FORMAR UN ARCO IRIS PARA SALVARLA DE LOS AÑOS,es
1029329_44,3.0,train/10/1029329_44.wav,1029329_44_es,QUÉ ES ESO DE QUE NOS CREEMOS FUERA DE ELLA,es
1029329_45,3.0,train/10/1029329_45.wav,1029329_45_es,SI ELLA ES LA MAMÁ TIERRA QUE NOS DA VIDA,es
1029329_46,4.0,train/10/1029329_46.wav,1029329_46_es,PARECE QUE A MUCHA GENTE SE LE OLVIDA,es
1029329_47,3.0,train/10/1029329_47.wav,1029329_47_es,POR ESO HAY QUE RECOMENZAR UN NUEVO DÍA,es
1029329_48,3.0,train/10/1029329_48.wav,1029329_48_es,EN BASE DE RESPETO AMOR Y LA ARMONÍA,es
1029329_49,3.0,train/10/1029329_49.wav,1029329_49_es,SIÉNTELA BUENA BUENA VIBRACIÓN,es
1029329_50,3.0,train/10/1029329_50.wav,1029329_50_es,SIÉNTELA BUENA BUENA VIBRACIÓN,es
1029329_53,11.0,train/10/1029329_53.wav,1029329_53_es,SIÉNTELA BUENA BUENA VIBRACIÓN,es
1029329_54,15.0,train/10/1029329_54.wav,1029329_54_es,SIÉNTELA BUENA BUENA VIBRACIÓN,es
1029332_0,9.68,train/10/1029332_0.wav,1029332_0_es,SONIDOS DEL CORAZÓN MORE FIRE MI VIDA HOY QUIERO DARTE COLOR,es
1029332_1,5.84,train/10/1029332_1.wav,1029332_1_es,HASTA QUE SE HAGA DE DÍA JURO POR ESA ELECCIÓN NAVEGARME LA VIDA LA LETRA LA CREACIÓN,es
1029332_2,5.84,train/10/1029332_2.wav,1029332_2_es,LA MÚSICA NOS MOTIVA SONIDOS DEL CORAZÓN MORE FIRE MI VIDA HOY QUIERO DARTE COLOR,es
1029332_3,5.879999999999999,train/10/1029332_3.wav,1029332_3_es,HASTA QUE SE HAGA DE DÍA JURO POR ESA ELECCIÓN NAVEGARME LA VIDA LA LETRA LA CREACIÓN,es
1029332_4,7.600000000000005,train/10/1029332_4.wav,1029332_4_es,LA MÚSICA NOS MOTIVA Y HOY ME INSPIRA EL CLARO DE LA LUNA EL BRILLO DE SUS OJOS Y LA VIDA EN UNA CUNA,es
1029332_5,5.599999999999994,train/10/1029332_5.wav,1029332_5_es,BENDITA TU ERES ENTRE TODAS LAS MUJERES BENDITO ES EL FRUTO DE TU CUERPO MI AMOR,es
1029332_6,6.0,train/10/1029332_6.wav,1029332_6_es,PRIMERA REGLA NO COMETER EL MISMO ERROR SEGUNDA REGLA APRENDER A PEDIR PERDÓN,es
1029332_7,6.600000000000001,train/10/1029332_7.wav,1029332_7_es,TERCERA REGLA DE ALGUIEN NO PUEDES ESCAPAR TE MIRAS AL ESPEJO Y DICES A DONDE VAS COMO UN VOLCÁN,es
