ID,duration,wav,spk_id,wrd,lang
1_Freak_-_Automatisch_Gekommen_26,1.5209070300000036,jamendolyrics/1_Freak_-_Automatisch_Gekommen_26.wav,1_Freak_-_Automatisch_Gekommen_26_german,ICH BIN INTERESSIERT AN DEM ECHO,de
1_Freak_-_Automatisch_Gekommen_27,2.037551021000013,jamendolyrics/1_Freak_-_Automatisch_Gekommen_27.wav,1_Freak_-_Automatisch_Gekommen_27_german,ICH SCHLIESS' MICH EIN,de
1_Freak_-_Automatisch_Gekommen_28,1.8372781520000103,jamendolyrics/1_Freak_-_Automatisch_Gekommen_28.wav,1_Freak_-_Automatisch_Gekommen_28_german,UND KOMM' NICHT RAUS,de
1_Freak_-_Automatisch_Gekommen_29,2.724717312999985,jamendolyrics/1_Freak_-_Automatisch_Gekommen_29.wav,1_Freak_-_Automatisch_Gekommen_29_german,ICH BIN EIN FREAK EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_30,1.828571428999993,jamendolyrics/1_Freak_-_Automatisch_Gekommen_30.wav,1_Freak_-_Automatisch_Gekommen_30_german,REDE STÄNDIG VON MEINEM WUNDERSCHÖNEN GLIED,de
1_Freak_-_Automatisch_Gekommen_31,2.647074830000008,jamendolyrics/1_Freak_-_Automatisch_Gekommen_31.wav,1_Freak_-_Automatisch_Gekommen_31_german,ICH BIN EIN FREAK EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_32,1.7748752840000035,jamendolyrics/1_Freak_-_Automatisch_Gekommen_32.wav,1_Freak_-_Automatisch_Gekommen_32_german,GLAUBE NICHT DASS ES FÜR MICH HIER ETWAS GIBT,de
1_Freak_-_Automatisch_Gekommen_33,2.6209523810000093,jamendolyrics/1_Freak_-_Automatisch_Gekommen_33.wav,1_Freak_-_Automatisch_Gekommen_33_german,ICH BIN EIN FREAK EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_34,1.7647165529999853,jamendolyrics/1_Freak_-_Automatisch_Gekommen_34.wav,1_Freak_-_Automatisch_Gekommen_34_german,REDE STÄNDIG NUR VON MEINER SCHEISS MUSIK,de
1_Freak_-_Automatisch_Gekommen_35,2.751564626000004,jamendolyrics/1_Freak_-_Automatisch_Gekommen_35.wav,1_Freak_-_Automatisch_Gekommen_35_german,ICH BIN EIN FREAK EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_36,1.7052154200000018,jamendolyrics/1_Freak_-_Automatisch_Gekommen_36.wav,1_Freak_-_Automatisch_Gekommen_36_german,GLAUBE NICHT DASS MICH VON EUCH JEMAND BESIEGT,de
1_Freak_-_Automatisch_Gekommen_37,1.169705215999997,jamendolyrics/1_Freak_-_Automatisch_Gekommen_37.wav,1_Freak_-_Automatisch_Gekommen_37_german,ICH BIN EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_38,1.908390022000006,jamendolyrics/1_Freak_-_Automatisch_Gekommen_38.wav,1_Freak_-_Automatisch_Gekommen_38_german,WÄHREND DU SPRICHST BIN ICH IN GEDANKEN NACKT,de
1_Freak_-_Automatisch_Gekommen_39,1.607981859000006,jamendolyrics/1_Freak_-_Automatisch_Gekommen_39.wav,1_Freak_-_Automatisch_Gekommen_39_german,ICH TRAGE NUR MEINE GITARRE,de
1_Freak_-_Automatisch_Gekommen_40,2.0259410430000173,jamendolyrics/1_Freak_-_Automatisch_Gekommen_40.wav,1_Freak_-_Automatisch_Gekommen_40_german,ICH HÖR NICHT HIN OB IRGENDJEMAND ETWAS SAGT,de
1_Freak_-_Automatisch_Gekommen_41,1.6536966870000072,jamendolyrics/1_Freak_-_Automatisch_Gekommen_41.wav,1_Freak_-_Automatisch_Gekommen_41_german,ICH GLAUB' DIE REDEN ÜBER MATHE,de
1_Freak_-_Automatisch_Gekommen_42,1.9983673469999983,jamendolyrics/1_Freak_-_Automatisch_Gekommen_42.wav,1_Freak_-_Automatisch_Gekommen_42_german,WÄHREND DU SPRICHST BIN ICH IN GEDANKEN NACKT,de
1_Freak_-_Automatisch_Gekommen_43,1.7454875280000124,jamendolyrics/1_Freak_-_Automatisch_Gekommen_43.wav,1_Freak_-_Automatisch_Gekommen_43_german,ICH TRAGE NUR MEINE GITARRE,de
1_Freak_-_Automatisch_Gekommen_44,1.964988661999968,jamendolyrics/1_Freak_-_Automatisch_Gekommen_44.wav,1_Freak_-_Automatisch_Gekommen_44_german,ICH HÖR NICHT HIN OB IRGENDJEMAND ETWAS SAGT,de
1_Freak_-_Automatisch_Gekommen_45,1.312290250000018,jamendolyrics/1_Freak_-_Automatisch_Gekommen_45.wav,1_Freak_-_Automatisch_Gekommen_45_german,ICH GLAUB' ICH SITZE IN DER KACKE,de
1_Freak_-_Automatisch_Gekommen_46,2.770430838999971,jamendolyrics/1_Freak_-_Automatisch_Gekommen_46.wav,1_Freak_-_Automatisch_Gekommen_46_german,ICH BIN EIN FREAK EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_47,1.8115192749999949,jamendolyrics/1_Freak_-_Automatisch_Gekommen_47.wav,1_Freak_-_Automatisch_Gekommen_47_german,REDE STÄNDIG VON MEINEM WUNDERSCHÖNEN GLIED,de
1_Freak_-_Automatisch_Gekommen_48,2.723265306000002,jamendolyrics/1_Freak_-_Automatisch_Gekommen_48.wav,1_Freak_-_Automatisch_Gekommen_48_german,ICH BIN EIN FREAK EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_49,1.8282086170000296,jamendolyrics/1_Freak_-_Automatisch_Gekommen_49.wav,1_Freak_-_Automatisch_Gekommen_49_german,GLAUBE NICHT DASS ES FÜR MICH HIER ETWAS GIBT,de
1_Freak_-_Automatisch_Gekommen_50,2.7377777779999803,jamendolyrics/1_Freak_-_Automatisch_Gekommen_50.wav,1_Freak_-_Automatisch_Gekommen_50_german,ICH BIN EIN FREAK EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_51,1.8256689339999923,jamendolyrics/1_Freak_-_Automatisch_Gekommen_51.wav,1_Freak_-_Automatisch_Gekommen_51_german,REDE STÄNDIG NUR VON MEINER SCHEISS MUSIK,de
1_Freak_-_Automatisch_Gekommen_52,2.768979592000022,jamendolyrics/1_Freak_-_Automatisch_Gekommen_52.wav,1_Freak_-_Automatisch_Gekommen_52_german,ICH BIN EIN FREAK EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_53,1.722993196999994,jamendolyrics/1_Freak_-_Automatisch_Gekommen_53.wav,1_Freak_-_Automatisch_Gekommen_53_german,GLAUBE NICHT DASS MICH VON EUCH JEMAND BESIEGT,de
1_Freak_-_Automatisch_Gekommen_54,1.872108843999996,jamendolyrics/1_Freak_-_Automatisch_Gekommen_54.wav,1_Freak_-_Automatisch_Gekommen_54_german,ICH BIN EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_55,1.920362812000008,jamendolyrics/1_Freak_-_Automatisch_Gekommen_55.wav,1_Freak_-_Automatisch_Gekommen_55_german,ICH BIN EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_56,1.8430839000000103,jamendolyrics/1_Freak_-_Automatisch_Gekommen_56.wav,1_Freak_-_Automatisch_Gekommen_56_german,ICH BIN EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_57,1.7904761899999926,jamendolyrics/1_Freak_-_Automatisch_Gekommen_57.wav,1_Freak_-_Automatisch_Gekommen_57_german,ICH BIN EIN FREAK,de
1_Freak_-_Automatisch_Gekommen_58,1.8390929710000137,jamendolyrics/1_Freak_-_Automatisch_Gekommen_58.wav,1_Freak_-_Automatisch_Gekommen_58_german,GLAUBE NICHT DASS MICH VON EUCH JEMAND BESIEGT,de
1_Freak_-_Automatisch_Gekommen_59,1.4360090700000114,jamendolyrics/1_Freak_-_Automatisch_Gekommen_59.wav,1_Freak_-_Automatisch_Gekommen_59_german,ICH BIN EIN FREAK,de
Bitte_beweg_dich_nicht_-_Bukto_0,5.293061224000002,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_0.wav,Bitte_beweg_dich_nicht_-_Bukto_0_german,DU BIST ES NICHT DIE SO SEHR FÜR EINE SACHE BRENNT,de
Bitte_beweg_dich_nicht_-_Bukto_1,5.343129251999997,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_1.wav,Bitte_beweg_dich_nicht_-_Bukto_1_german,DASS MAN SIE HINTERHER VOR LAUTER RUSS NICHT WIEDERERKENNT,de
Bitte_beweg_dich_nicht_-_Bukto_2,4.269931972999995,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_2.wav,Bitte_beweg_dich_nicht_-_Bukto_2_german,DU STEHST NICHT UNTER STROM ZUMINDEST NICHT PERMANENT,de
Bitte_beweg_dich_nicht_-_Bukto_3,5.224671202000003,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_3.wav,Bitte_beweg_dich_nicht_-_Bukto_3_german,AUCH FÜR DIE KLEINEN DINGE BLEIBEN DIR IMMER NOCH EIN PAAR PROZENT,de
Bitte_beweg_dich_nicht_-_Bukto_4,5.294149659999995,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_4.wav,Bitte_beweg_dich_nicht_-_Bukto_4_german,DU BIST ES NICHT DIE GERN ETWAS AUF SICH BERUHEN LÄSST,de
Bitte_beweg_dich_nicht_-_Bukto_5,5.302857143000004,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_5.wav,Bitte_beweg_dich_nicht_-_Bukto_5_german,ODER DIE SCHON BEVOR DAS LICHT ANGEHT DEN KINOSAAL VERLÄSST,de
Bitte_beweg_dich_nicht_-_Bukto_6,4.993741495999998,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_6.wav,Bitte_beweg_dich_nicht_-_Bukto_6_german,WAS SICH FESTZUHALTEN LOHNT LÄSST DU NICHT EINFACH ZIEHEN,de
Bitte_beweg_dich_nicht_-_Bukto_7,5.513287981999994,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_7.wav,Bitte_beweg_dich_nicht_-_Bukto_7_german,DU HÖRST DEN STERNEN DANN NUR ZU WENN SIE ES SICH WIRKLICH VERDIENEN,de
Bitte_beweg_dich_nicht_-_Bukto_8,4.097596372000012,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_8.wav,Bitte_beweg_dich_nicht_-_Bukto_8_german,SO WIE DU BIST BIST DU GENAU WIE ICH DICH WILL,de
Bitte_beweg_dich_nicht_-_Bukto_9,4.702040815999993,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_9.wav,Bitte_beweg_dich_nicht_-_Bukto_9_german,WAS DU AUCH ANSTELLST TUST DU MIT GRAZIE UND STIL,de
Bitte_beweg_dich_nicht_-_Bukto_10,5.421859409999996,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_10.wav,Bitte_beweg_dich_nicht_-_Bukto_10_german,DEIN GUTER GESCHMACK IST UNBESTREITBAR UND ER SPRICHT FÜR SICH,de
Bitte_beweg_dich_nicht_-_Bukto_11,3.069569161000004,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_11.wav,Bitte_beweg_dich_nicht_-_Bukto_11_german,BITTE BEWEG DICH NICHT,de
Bitte_beweg_dich_nicht_-_Bukto_12,2.985578230999991,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_12.wav,Bitte_beweg_dich_nicht_-_Bukto_12_german,BITTE BEWEG DICH NICHT,de
Bitte_beweg_dich_nicht_-_Bukto_13,5.763265306000008,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_13.wav,Bitte_beweg_dich_nicht_-_Bukto_13_german,DU HAST EIN WACHSAMES AUGE EIN VERSTÄNDNISVOLLES OHR,de
Bitte_beweg_dich_nicht_-_Bukto_14,4.53079365100001,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_14.wav,Bitte_beweg_dich_nicht_-_Bukto_14_german,DIE FEHLER DER VERGANGENHEIT HÄLTST DU MIR NUR SELTEN VOR,de
Bitte_beweg_dich_nicht_-_Bukto_15,5.620317459999995,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_15.wav,Bitte_beweg_dich_nicht_-_Bukto_15_german,DU BIST MEIN GROUPIE FAN UND KRITIKER IN PERSONALUNION,de
Bitte_beweg_dich_nicht_-_Bukto_16,5.643900225999985,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_16.wav,Bitte_beweg_dich_nicht_-_Bukto_16_german,WER KANN DAS SCHON VON SICH BEHAUPTEN ICH KANN BEHAUPTEN ICH KANN DAS SCHON,de
Bitte_beweg_dich_nicht_-_Bukto_17,4.538775510999997,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_17.wav,Bitte_beweg_dich_nicht_-_Bukto_17_german,SO MANCHE SCHNAPSIDEE HAST DU MIR UM DIE OHREN GEHAUEN,de
Bitte_beweg_dich_nicht_-_Bukto_18,2.951473921999991,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_18.wav,Bitte_beweg_dich_nicht_-_Bukto_18_german,WENN ICH VOR DIESEN VIECHERN NICHT SO VIEL RESPEKT HÄTTE,de
Bitte_beweg_dich_nicht_-_Bukto_19,2.7414058960000034,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_19.wav,Bitte_beweg_dich_nicht_-_Bukto_19_german,WÜRDE ICH MIT DIR AUCH PFERDE KLAUEN,de
Bitte_beweg_dich_nicht_-_Bukto_20,4.349750566000012,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_20.wav,Bitte_beweg_dich_nicht_-_Bukto_20_german,SO WIE DU BIST BIST DU GENAU WIE ICH DICH WILL,de
Bitte_beweg_dich_nicht_-_Bukto_21,4.703673469000023,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_21.wav,Bitte_beweg_dich_nicht_-_Bukto_21_german,WAS DU AUCH ANSTELLST TUST DU MIT GRAZIE UND STIL,de
Bitte_beweg_dich_nicht_-_Bukto_22,5.670022675999974,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_22.wav,Bitte_beweg_dich_nicht_-_Bukto_22_german,DEIN GUTER GESCHMACK IST UNBESTREITBAR UND ER SPRICHT FÜR SICH,de
Bitte_beweg_dich_nicht_-_Bukto_23,2.965986395000016,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_23.wav,Bitte_beweg_dich_nicht_-_Bukto_23_german,BITTE BEWEG DICH NICHT,de
Bitte_beweg_dich_nicht_-_Bukto_24,2.8803628109999977,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_24.wav,Bitte_beweg_dich_nicht_-_Bukto_24_german,BITTE BEWEG DICH NICHT,de
Bitte_beweg_dich_nicht_-_Bukto_25,4.958185940999982,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_25.wav,Bitte_beweg_dich_nicht_-_Bukto_25_german,STOLPERST DU ÜBER DEINE TRÄUME HELFE ICH DIR WIEDER AUF,de
Bitte_beweg_dich_nicht_-_Bukto_26,5.431292517000031,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_26.wav,Bitte_beweg_dich_nicht_-_Bukto_26_german,EIN BLAUES AUGE UND VERSCHRAMMTE KNIE NEHME ICH DAFÜR GERN IN KAUF,de
Bitte_beweg_dich_nicht_-_Bukto_27,4.594648525999986,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_27.wav,Bitte_beweg_dich_nicht_-_Bukto_27_german,ICH HALT DICH AN DER LEINE WENN DEIN KOPF ÜBER DEN WOLKEN SCHWEBT,de
Bitte_beweg_dich_nicht_-_Bukto_28,5.322448978999972,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_28.wav,Bitte_beweg_dich_nicht_-_Bukto_28_german,UND ICH LASS MICH MIT DIR TREIBEN WÄHREND UNTER UNS DIE ERDE BEBT,de
Bitte_beweg_dich_nicht_-_Bukto_29,4.450975055999976,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_29.wav,Bitte_beweg_dich_nicht_-_Bukto_29_german,SO WIE DU BIST BIST DU GENAU WIE ICH DICH WILL,de
Bitte_beweg_dich_nicht_-_Bukto_30,4.688253967999998,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_30.wav,Bitte_beweg_dich_nicht_-_Bukto_30_german,WAS DU AUCH ANSTELLST TUST DU MIT GRAZIE UND STIL,de
Bitte_beweg_dich_nicht_-_Bukto_31,5.605442177000015,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_31.wav,Bitte_beweg_dich_nicht_-_Bukto_31_german,DEIN GUTER GESCHMACK IST UNBESTREITBAR UND ER SPRICHT FÜR SICH,de
Bitte_beweg_dich_nicht_-_Bukto_32,3.1310657599999843,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_32.wav,Bitte_beweg_dich_nicht_-_Bukto_32_german,BITTE BEWEG DICH NICHT,de
Bitte_beweg_dich_nicht_-_Bukto_33,5.33478458099998,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_33.wav,Bitte_beweg_dich_nicht_-_Bukto_33_german,SO WIE DU BIST BIST DU GENAU WIE ICH DICH WILL,de
Bitte_beweg_dich_nicht_-_Bukto_34,5.297052154000028,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_34.wav,Bitte_beweg_dich_nicht_-_Bukto_34_german,SO WIE DU BIST BIST DU GENAU WIE ICH DICH WILL,de
Bitte_beweg_dich_nicht_-_Bukto_35,5.273832199999987,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_35.wav,Bitte_beweg_dich_nicht_-_Bukto_35_german,SO WIE DU BIST BIST DU GENAU WIE ICH DICH WILL,de
Bitte_beweg_dich_nicht_-_Bukto_36,3.289977324000006,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_36.wav,Bitte_beweg_dich_nicht_-_Bukto_36_german,BITTE BEWEG DICH NICHT,de
Bitte_beweg_dich_nicht_-_Bukto_37,3.255238095999971,jamendolyrics/Bitte_beweg_dich_nicht_-_Bukto_37.wav,Bitte_beweg_dich_nicht_-_Bukto_37_german,BITTE BEWEG DICH NICHT,de
Burn_Out_Man_-_Abendblau_0,3.733333333000001,jamendolyrics/Burn_Out_Man_-_Abendblau_0.wav,Burn_Out_Man_-_Abendblau_0_german,MAN O MAN AM ENDE DES TAGES IST NOCH ARBEIT ÜBRIG,de
Burn_Out_Man_-_Abendblau_1,3.9372335599999992,jamendolyrics/Burn_Out_Man_-_Abendblau_1.wav,Burn_Out_Man_-_Abendblau_1_german,WENN ANDERE IHRE KINDER BETTEN,de
Burn_Out_Man_-_Abendblau_2,3.117278912000001,jamendolyrics/Burn_Out_Man_-_Abendblau_2.wav,Burn_Out_Man_-_Abendblau_2_german,BRENNT IM BÜRO EIN LICHT,de
Burn_Out_Man_-_Abendblau_3,3.639002267999999,jamendolyrics/Burn_Out_Man_-_Abendblau_3.wav,Burn_Out_Man_-_Abendblau_3_german,MAN SIEHT DICH DORT DIE FIRMA RETTEN,de
Burn_Out_Man_-_Abendblau_4,3.462131518999996,jamendolyrics/Burn_Out_Man_-_Abendblau_4.wav,Burn_Out_Man_-_Abendblau_4_german,DIE SONST ZUSAMMENBRICHT,de
Burn_Out_Man_-_Abendblau_5,2.1558276639999967,jamendolyrics/Burn_Out_Man_-_Abendblau_5.wav,Burn_Out_Man_-_Abendblau_5_german,NAJA KOLLEGE EINER MUSS SICH JA DRUM KÜMMERN,de
Burn_Out_Man_-_Abendblau_6,6.636553288000002,jamendolyrics/Burn_Out_Man_-_Abendblau_6.wav,Burn_Out_Man_-_Abendblau_6_german,ES IST NOCH ARBEIT ÜBRIG DU HAST'S NOCH NICHT GESCHAFFT,de
Burn_Out_Man_-_Abendblau_7,7.212698412000002,jamendolyrics/Burn_Out_Man_-_Abendblau_7.wav,Burn_Out_Man_-_Abendblau_7_german,DU MUSST DIE WELT NOCH RETTEN SONST WIRD SIE HINGERAFFT,de
Burn_Out_Man_-_Abendblau_8,3.812426303999999,jamendolyrics/Burn_Out_Man_-_Abendblau_8.wav,Burn_Out_Man_-_Abendblau_8_german,ICH KANN MACHEN WAS ICH WILL AM ENDE DER WOCHE IST AUCH NOCH ARBEIT ÜBRIG,de
Burn_Out_Man_-_Abendblau_9,2.115374150000008,jamendolyrics/Burn_Out_Man_-_Abendblau_9.wav,Burn_Out_Man_-_Abendblau_9_german,ANDERE HÜTEN KINDER,de
Burn_Out_Man_-_Abendblau_10,2.899410430000003,jamendolyrics/Burn_Out_Man_-_Abendblau_10.wav,Burn_Out_Man_-_Abendblau_10_german,UND DU HAST NICHT MAL EINEN HUND,de
Burn_Out_Man_-_Abendblau_11,3.099863946000013,jamendolyrics/Burn_Out_Man_-_Abendblau_11.wav,Burn_Out_Man_-_Abendblau_11_german,DU BRAUCHST AUCH KEINE WOHNUNG,de
Burn_Out_Man_-_Abendblau_12,4.126349207000004,jamendolyrics/Burn_Out_Man_-_Abendblau_12.wav,Burn_Out_Man_-_Abendblau_12_german,BÜROSCHLAF IST JA SO GESUND,de
Burn_Out_Man_-_Abendblau_13,3.080634920999998,jamendolyrics/Burn_Out_Man_-_Abendblau_13.wav,Burn_Out_Man_-_Abendblau_13_german,SONST IST JA KEINER MEHR DA IHR BRAUCHT MICH DOCH,de
Burn_Out_Man_-_Abendblau_14,6.712018140000012,jamendolyrics/Burn_Out_Man_-_Abendblau_14.wav,Burn_Out_Man_-_Abendblau_14_german,ES IST NOCH ARBEIT ÜBRIG DU HAST'S NOCH NICHT GESCHAFFT,de
Burn_Out_Man_-_Abendblau_15,6.669206349000007,jamendolyrics/Burn_Out_Man_-_Abendblau_15.wav,Burn_Out_Man_-_Abendblau_15_german,DU MUSST DIE WELT NOCH RETTEN SONST WIRD SIE HINGERAFFT,de
